"id","wta_car","wta_elec","wta_green","ifpollution","living_area_ln","age_ln","is_bachelor","location","female","married","income_level","youth","older_adults","partymember","province","weekday","ifsunny","caruse","conditioner1month","mainuseelec","heard_about_global_warming","know_about_low_carbon","know_about_carbon_neutrality","know_about_carbon_policy","publictrans","conditionernumber","energy_consume2020","weights"
2818,"7","7","7",0,4.69134788222914,3.66356164612965,0,"city",0,0,4,"1","0","1","Guizhou","Friday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,2857,0.29
2135,"1","1","1",1,5.18738580584075,3.52636052461616,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",8,0,1515,0.81001900038697
3301,"7","7","7",1,4.60517018598809,4.02535169073515,0,"rural",1,1,6,"1","0","0","Guangxi","Thursday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,1300,0.707536494715993
3214,"7","2","1",0,4.47733681447821,3.25809653802148,0,"rural",0,1,6,"0","1","0","Guangxi","Thursday","0",1,0,"1","yes and agree","heard but do not know","never","never",20,0,1786,0.49871400783346
1419,"7","7","4",0,4.44265125649032,3.25809653802148,1,"city",1,1,5,"0","0","1","Guizhou","Saturday","0",0,0,"1","yes and agree","heard but do not know","never","never",8,0,2310,0.446925814010253
1152,"5","5","5",0,4.42723897749543,3.63758615972639,0,"city",1,1,2,"1","0","0","Gansu","Monday","1",1,0,"1","no","never","never","never",2,0,1636,1.90058965173231
2133,"1","1","1",1,4.24849524204936,3.52636052461616,0,"rural",1,1,5,"0","1","0","Gansu","Thursday","1",1,0,"1","yes but disagree","never","never","never",0,0,1333,0.81001900038697
1933,"7","7","6",1,4.24849524204936,3.66356164612965,1,"city",0,1,4,"1","1","0","Gansu","Tuesday","1",1,2,"1","yes and agree","heard and know","heard and know","heard but do not know",14,1,1200,0.29
2243,"6","5","6",0,4.55387689160054,2.89037175789616,0,"county seat",0,0,5,"1","1","0","Guizhou","Friday","0",1,0,"1","yes and agree","never","never","heard but do not know",6,0,1111,0.789210822936457
2808,"1","1","1",0,4.9416424226093,3.71357206670431,0,"county seat",1,1,3,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","never","never","never",5,0,1944,0.62217556485308
1914,"2","2","2",0,4.75359019110636,3.2188758248682,0,"county seat",1,0,5,"1","0","0","Guizhou","Tuesday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",10,0,1731,0.467902055622054
1905,"2","2","1",0,4.58496747867057,3.17805383034795,0,"county seat",1,0,4,"0","0","0","Guizhou","Tuesday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",15,0,1667,0.490035858521876
3363,"1","1","7",0,2.99573227355399,3.04452243772342,0,"county seat",0,0,4,"0","0","0","Guangxi","Friday","1",1,0,"1","yes but disagree","never","never","never",18,0,1707,0.681694532917722
932,"6","5","4",0,5.63478960316925,3.98898404656427,0,"rural",0,1,4,"0","0","0","Guizhou","Sunday","0",1,0,"0","no","never","never","never",8,0,1320,5.28752536374509
3033,"2","3","2",0,4.68213122712422,4.00733318523247,0,"city",0,1,5,"0","1","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",20,0,1067,0.29
3086,"3","3","4",0,4.70048036579242,3.8286413964891,0,"rural",0,1,5,"1","0","0","Guangxi","Wednesday","0",0,0,"0","no","never","never","never",0,0,2364,1.42260003288578
2909,"6","6","6",0,4.78749174278205,3.40119738166216,0,"rural",0,0,5,"0","0","0","Guangxi","Sunday","0",1,0,"0","no","never","never","never",0,0,1444,3.26898808587072
2831,"2","1","1",0,4.43081679884331,3.40119738166216,1,"county seat",1,1,4,"1","0","0","Gansu","Friday","1",1,0,"1","yes and agree","heard but do not know","never","never",12,0,1948,0.373432195785504
2141,"7","7","7",0,5.01063529409626,3.25809653802148,1,"rural",0,0,3,"0","1","0","Guizhou","Thursday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,2720,0.49871400783346
2385,"7","7","7",0,4.35670882668959,3.66356164612965,1,"county seat",1,1,2,"1","0","0","Gansu","Sunday","1",0,0,"1","yes and agree","heard but do not know","never","never",0,0,3125,0.29
918,"1","7","1",0,4.70048036579242,3.55534806148941,1,"city",0,1,5,"1","0","0","Guizhou","Sunday","0",0,6,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",3,1,3200,0.29
2988,"5","5","5",0,4.38202663467388,3.25809653802148,0,"city",0,0,1,"0","0","0","Guangxi","Tuesday","1",1,2,"1","no","never","never","never",3,1,879,0.536869282371849
584,"7","7","7",0,3.80666248977032,3.2188758248682,1,"city",1,0,3,"0","0","1","Guizhou","Thursday","0",1,0,"1","yes and agree","heard and know","heard and know","heard and know",10,0,2267,0.467902055622054
2199,"1","1","1",0,4.44265125649032,3.52636052461616,0,"county seat",0,1,4,"0","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",0,0,2118,1.06707173730585
3414,"3","4","4",0,4.77068462446567,3.52636052461616,0,"county seat",0,1,5,"1","0","0","Guangxi","Saturday","0",1,0,"1","yes and agree","heard but do not know","never","never",6,0,1620,1.06707173730585
3369,"2","3","4",0,4.78749174278205,3.43398720448515,0,"county seat",0,1,4,"1","0","0","Guangxi","Friday","0",1,0,"1","yes and agree","heard but do not know","never","never",6,0,2143,1.241974008131
1246,"1","1","1",0,5.01063529409626,4.14313472639153,0,"rural",1,0,2,"0","1","0","Gansu","Thursday","1",1,0,"0","yes but disagree","heard but do not know","never","never",0,0,1200,0.29
2151,"1","1","1",0,5.01063529409626,3.36729582998647,0,"rural",1,1,3,"1","1","0","Guizhou","Thursday","0",0,0,"1","yes and agree","never","never","never",0,0,2821,0.364090486507244
3426,"3","4","4",0,5.4380793089232,3.46573590279973,0,"rural",1,1,6,"1","0","0","Guangxi","Saturday","0",1,5,"0","no","never","never","never",0,1,1296,0.29
2911,"6","6","6",0,4.70048036579242,4.02535169073515,0,"rural",0,1,5,"0","0","0","Guangxi","Sunday","0",1,0,"0","no","never","never","never",0,0,3273,0.859146630944336
1248,"5","7","5",0,4.60517018598809,3.46573590279973,1,"city",0,1,4,"1","0","0","Guizhou","Thursday","0",0,0,"1","yes but disagree","heard and know","heard but do not know","never",14,0,2500,0.407362342670444
1889,"4","4","4",0,4.0943445622221,3.40119738166216,1,"city",0,1,3,"1","0","0","Gansu","Tuesday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,2310,0.445985331052855
2110,"7","7","4",0,3.76120011569356,3.25809653802148,1,"city",1,1,3,"1","1","0","Guangxi","Thursday","1",0,4,"1","yes and agree","heard and know","heard but do not know","heard but do not know",10,1,2607,0.446925814010253
3241,"6","6","6",0,3.91202300542815,3.55534806148941,0,"city",1,0,5,"0","0","1","Guangxi","Thursday","0",1,0,"1","yes but disagree","heard but do not know","heard but do not know","never",0,0,1600,0.29
2158,"7","7","7",0,5.42053499927229,3.25809653802148,0,"rural",0,1,4,"1","0","0","Guizhou","Thursday","0",1,0,"1","no","never","never","never",20,0,4054,4.03652037294191
2851,"1","2","1",0,4.33073334028633,3.58351893845611,0,"county seat",1,1,3,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","heard but do not know","never","never",15,0,1138,0.29
2894,"6","6","6",0,4.78749174278205,3.8286413964891,0,"rural",0,1,5,"0","0","0","Guangxi","Sunday","0",1,0,"0","no","never","never","never",0,0,938,1.42260003288578
1893,"7","5","7",0,4.60517018598809,3.2188758248682,0,"county seat",1,0,4,"0","0","0","Guizhou","Tuesday","1",1,0,"1","yes and agree","heard but do not know","never","never",60,0,2913,0.467902055622054
2911,"6","6","7",1,4.24849524204936,3.98898404656427,0,"city",1,1,4,"1","1","0","Guangxi","Tuesday","0",1,0,"0","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,1308,0.843226323450702
1104,"2","2","2",0,3.89182029811063,3.8286413964891,0,"city",1,1,2,"1","0","0","Gansu","Sunday","0",1,0,"1","yes and agree","never","never","never",2,0,1733,1.26003066629997
3161,"6","6","5",0,4.44265125649032,3.68887945411394,0,"city",1,1,3,"1","0","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1000,0.29
1523,"4","4","4",0,4.33073334028633,3.63758615972639,0,"city",0,1,3,"1","0","0","Gansu","Saturday","0",0,0,"1","no","never","heard and know","never",0,0,2200,2.33450446013243
1195,"2","2","2",0,5.52146091786225,3.17805383034795,0,"rural",0,0,5,"1","0","1","Guizhou","Monday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",20,0,1517,0.547697564568503
3096,"3","3","3",0,4.70048036579242,3.58351893845611,0,"rural",0,0,5,"0","0","0","Guangxi","Wednesday","0",1,0,"0","no","never","never","never",0,0,2475,2.38674340621992
3024,"2","4","4",1,4.60517018598809,3.52636052461616,0,"rural",0,1,4,"1","0","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",2,0,4770,2.64985614821784
2613,"2","1","2",1,5.01063529409626,3.52636052461616,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"1","no","heard but do not know","heard but do not know","never",12,0,818,0.29
3216,"7","7","7",0,4.49980967033027,3.98898404656427,0,"rural",0,1,3,"1","0","0","Guangxi","Thursday","0",1,0,"1","no","never","never","never",0,0,5336,5.28752536374509
2835,"2","3","1",0,4.49980967033027,3.93182563272433,0,"city",0,1,6,"0","0","0","Guangxi","Friday","1",1,2,"1","yes but disagree","heard but do not know","never","never",5,1,3770,6.74226317768113
2402,"4","4","4",0,4.49980967033027,3.78418963391826,0,"county seat",1,1,4,"0","1","0","Gansu","Sunday","1",0,0,"1","no","never","never","never",0,0,1517,7.92896631207727
2820,"5","5","4",0,4.56434819146784,3.17805383034795,1,"city",1,0,4,"0","0","1","Guizhou","Friday","0",0,0,"1","yes and agree","heard but do not know","never","never",25,0,4036,0.490035858521876
2611,"2","2","1",1,5.19295685089021,3.71357206670431,0,"rural",1,1,3,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","heard but do not know","never","never",2,0,446,1.50096668947643
158,"6","6","6",0,5.99146454710798,3.04452243772342,0,"rural",1,0,4,"0","1","0","Guizhou","Saturday","0",0,0,"1","yes but disagree","heard but do not know","never","never",10,0,2600,1.56090593206928
1649,"7","7","7",0,5.16478597392351,3.29583686600433,1,"rural",1,1,3,"1","1","0","Guizhou","Sunday","1",1,0,"1","yes and agree","never","never","never",0,0,1680,0.397805835573785
2962,"6","6","6",0,4.60517018598809,3.87120101090789,0,"city",1,1,2,"0","0","0","Guangxi","Monday","0",1,0,"1","yes and agree","never","never","never",2,0,4821,1.13848773754802
3160,"6","5","5",0,4.60517018598809,3.58351893845611,0,"city",0,0,5,"0","0","0","Guangxi","Wednesday","0",1,0,"1","no","never","never","never",0,0,1350,0.965183909066345
2231,"1","2","1",0,4.56434819146784,3.13549421592915,0,"county seat",0,0,4,"0","0","0","Guizhou","Friday","0",1,0,"1","yes and agree","never","never","never",0,0,1099,0.619061833875582
3280,"7","6","7",0,4.77068462446567,3.61091791264422,1,"city",1,1,5,"0","0","0","Guangxi","Thursday","1",1,3,"1","yes and agree","heard and know","heard but do not know","never",0,1,1120,0.29
2115,"6","6","4",1,5.07517381523383,3.55534806148941,0,"rural",1,1,4,"0","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",1,0,1941,0.771150608337752
1615,"3","3","2",0,4.60517018598809,3.29583686600433,0,"rural",0,1,4,"1","1","1","Guizhou","Sunday","1",0,0,"1","no","never","never","never",14,0,4000,0.476126352076078
1813,"4","4","2",1,4.06044301054642,4.00733318523247,0,"city",1,0,2,"0","0","0","Gansu","Tuesday","1",1,0,"1","yes and agree","heard but do not know","never","never",10,0,519,0.29
2515,"6","4","4",0,4.60517018598809,3.76120011569356,0,"county seat",0,1,2,"1","0","0","Gansu","Tuesday","1",1,0,"1","yes and agree","heard but do not know","never","never",0,0,2167,1.80038632750801
2184,"1","1","1",1,5.13579843705026,3.55534806148941,0,"rural",1,1,4,"0","0","0","Gansu","Thursday","0",1,0,"1","yes and agree","heard but do not know","never","never",1,0,2040,0.771150608337752
164,"7","7","6",0,4.78749174278205,3.3322045101752,0,"rural",1,1,2,"1","0","0","Guizhou","Saturday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1733,1.09265201979412
2910,"6","6","6",0,4.56434819146784,3.93182563272433,0,"rural",1,1,5,"1","0","0","Guangxi","Sunday","0",1,0,"0","yes and agree","never","never","never",0,0,1460,0.904944756488756
2252,"1","1","1",0,4.58496747867057,3.46573590279973,1,"county seat",0,1,4,"1","0","1","Guizhou","Friday","0",0,0,"1","yes but disagree","heard but do not know","heard but do not know","heard but do not know",20,0,1727,0.407362342670444
1830,"7","1","1",1,4.38202663467388,3.68887945411394,0,"city",0,1,5,"0","1","0","Gansu","Tuesday","1",1,4,"1","yes but disagree","never","never","never",12,1,2182,0.29
2821,"7","7","2",0,4.58496747867057,3.2188758248682,1,"city",1,0,5,"1","0","0","Guizhou","Friday","0",1,0,"1","yes but disagree","heard but do not know","heard but do not know","heard but do not know",1,0,2618,0.467902055622054
2111,"2","1","1",1,4.99721227376411,3.66356164612965,0,"rural",1,1,3,"0","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",0,0,1778,0.634968978704538
824,"7","4","7",0,5.7037824746562,3.58351893845611,0,"rural",1,1,3,"1","0","0","Guizhou","Sunday","0",0,0,"0","yes and agree","never","never","never",6,0,4000,0.29
2111,"7","7","7",0,4.70048036579242,3.46573590279973,0,"city",0,1,4,"1","0","0","Guizhou","Thursday","1",0,4,"1","yes and agree","heard but do not know","never","never",10,1,3939,0.407362342670444
2146,"1","1","1",1,5.19295685089021,3.58351893845611,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",8,0,1957,0.734314968914343
110,"7","7","7",1,4.65396035015752,3.89182029811063,1,"city",0,1,4,"1","0","1","Guangxi","Friday","1",0,6,"1","yes and agree","heard and know","heard and know","heard and know",10,1,5288,0.29
2809,"1","1","1",0,5.19295685089021,3.61091791264422,0,"county seat",1,1,3,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","never","never","never",7,0,1950,0.29
2824,"7","7","7",0,4.58496747867057,3.25809653802148,1,"city",0,0,4,"0","1","1","Guizhou","Friday","0",0,4,"1","yes and agree","heard and know","heard but do not know","never",20,1,5200,0.536869282371849
1266,"7","7","7",0,4.29045944114839,3.29583686600433,1,"city",1,0,4,"0","0","0","Guizhou","Thursday","0",1,4,"1","yes and agree","heard but do not know","heard but do not know","never",30,1,2585,0.427046595145418
2169,"7","7","7",0,5.23644196282995,3.25809653802148,0,"rural",0,1,3,"0","1","0","Guizhou","Thursday","0",0,0,"1","yes but disagree","never","never","never",5,0,3161,4.03652037294191
1891,"2","2","2",0,4.38202663467388,3.2188758248682,0,"city",0,0,4,"0","1","0","Gansu","Tuesday","1",1,4,"1","yes but disagree","never","never","never",8,1,1182,0.562809000235141
3035,"7","7","7",0,4.76217393479776,3.78418963391826,0,"city",1,1,5,"1","0","0","Guangxi","Wednesday","0",1,3,"1","yes and agree","heard but do not know","heard but do not know","heard and know",5,1,2139,1.39535827887641
1166,"1","6","6",0,4.35670882668959,3.25809653802148,1,"city",1,0,4,"0","0","0","Guizhou","Wednesday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",20,0,1300,0.446925814010253
1831,"4","4","4",0,4.07753744390572,3.58351893845611,0,"city",1,1,2,"1","0","0","Gansu","Tuesday","1",1,0,"1","yes and agree","heard and know","never","never",4,0,1000,2.10856569540875
3068,"6","6","7",1,5.56068163101553,3.55534806148941,1,"rural",0,0,5,"0","0","0","Guangxi","Wednesday","1",1,3,"1","no","heard but do not know","heard but do not know","familiar",0,1,1800,0.29
1185,"4","5","1",0,4.78749174278205,3.89182029811063,0,"rural",1,1,3,"1","0","0","Gansu","Wednesday","1",1,0,"0","no","never","never","never",1,0,1210,5.58929104534069
3016,"6","6","6",0,4.33073334028633,3.8286413964891,0,"city",0,1,4,"0","0","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1500,0.591828845854288
2982,"7","7","2",1,3.3322045101752,3.43398720448515,0,"city",0,0,4,"0","0","0","Guangxi","Tuesday","1",1,0,"1","no","never","never","never",0,0,1367,0.426155297891374
3011,"1","1","1",1,4.70048036579242,3.76120011569356,0,"county seat",1,1,4,"1","0","0","Guangxi","Wednesday","0",1,1,"1","yes and agree","never","never","never",0,1,1200,1.468673196117
1812,"1","1","1",0,4.38202663467388,3.58351893845611,0,"city",0,1,4,"1","1","0","Gansu","Tuesday","1",1,0,"1","no","never","never","never",16,0,2308,0.965183909066345
2160,"1","1","1",0,5.01063529409626,3.17805383034795,0,"rural",0,0,4,"0","1","0","Guizhou","Thursday","0",1,0,"1","no","never","never","never",0,0,2855,1.63945577281253
3240,"2","2","1",0,4.0943445622221,3.93182563272433,0,"rural",1,1,4,"0","0","0","Guangxi","Thursday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1235,5.02676283366802
1934,"4","5","1",0,4.55387689160054,3.17805383034795,0,"county seat",1,0,4,"0","0","0","Guizhou","Tuesday","1",1,0,"1","yes but disagree","heard but do not know","never","never",6,0,2073,0.490035858521876
2425,"1","1","1",0,4.64439089914137,3.73766961828337,1,"county seat",1,1,4,"1","1","0","Gansu","Sunday","1",0,0,"1","yes and agree","heard and know","never","never",0,0,3627,0.29
2165,"1","1","1",0,4.89783979995091,3.61091791264422,0,"rural",0,1,3,"1","0","0","Guizhou","Thursday","0",0,0,"1","no","heard but do not know","heard but do not know","never",0,0,2857,0.849091987038432
1149,"4","4","4",0,4.49980967033027,3.78418963391826,0,"city",1,1,3,"1","1","1","Gansu","Monday","1",0,0,"1","yes and agree","heard and know","never","never",0,0,4620,0.29
3306,"1","1","1",0,2.99573227355399,3.95124371858143,0,"county seat",1,1,3,"0","0","0","Guangxi","Thursday","1",1,0,"1","no","never","never","never",0,0,1500,5.18262582069788
1929,"2","1","1",0,4.77912349311153,3.13549421592915,1,"county seat",0,0,4,"0","0","0","Guizhou","Tuesday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,2143,0.619061833875582
3289,"5","5","5",0,4.33073334028633,3.55534806148941,0,"city",0,0,4,"0","0","0","Guangxi","Thursday","0",1,0,"1","no","never","never","never",0,0,2232,2.73102647431892
2969,"3","3","3",1,4.9416424226093,4.07753744390572,0,"county seat",1,1,6,"0","1","0","Guangxi","Tuesday","0",1,1,"1","no","never","never","never",0,1,5179,0.66035484916883
1690,"4","4","4",0,4.21950770517611,3.55534806148941,1,"city",1,1,5,"1","0","1","Gansu","Sunday","0",0,0,"1","yes and agree","heard and know","never","never",0,0,2400,0.29
1883,"2","3","3",0,4.55387689160054,3.2188758248682,1,"county seat",1,0,3,"1","0","1","Guizhou","Tuesday","1",1,0,"1","yes and agree","heard but do not know","never","never",10,0,1711,0.467902055622054
3066,"6","6","6",0,4.35670882668959,3.8286413964891,0,"city",0,0,4,"0","0","0","Guangxi","Wednesday","0",1,0,"1","no","never","never","never",0,0,1740,0.591828845854288
2992,"5","7","6",0,4.60517018598809,4.02535169073515,0,"rural",0,0,6,"0","0","0","Guangxi","Tuesday","1",1,0,"1","no","heard but do not know","heard but do not know","familiar",0,0,1100,4.75573547982892
1598,"2","1","4",0,3.91202300542815,3.71357206670431,0,"city",1,1,2,"1","0","0","Gansu","Saturday","0",0,0,"1","yes and agree","never","never","never",0,0,2045,1.62766381677959
2145,"1","1","1",1,5.13579843705026,3.58351893845611,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",0,0,1964,0.734314968914343
3222,"5","4","5",0,4.0943445622221,3.66356164612965,0,"city",0,1,3,"0","0","0","Guangxi","Thursday","0",1,0,"1","no","never","never","never",0,0,1243,2.21590799964696
1818,"6","5","4",1,4.31748811353631,3.3322045101752,0,"city",1,1,3,"0","0","0","Gansu","Monday","1",1,0,"1","yes and agree","heard but do not know","never","never",6,0,1091,0.408207026552079
3432,"7","1","1",0,4.57471097850338,3.71357206670431,0,"county seat",0,1,3,"1","0","0","Guangxi","Saturday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,2080,0.29
1834,"7","7","4",0,5.29831736654804,2.99573227355399,0,"rural",0,0,2,"1","1","0","Guangxi","Tuesday","1",1,0,"0","yes and agree","heard and know","heard and know","never",2,0,1418,2.0164038403666
1919,"2","2","2",0,4.60517018598809,3.13549421592915,0,"county seat",0,0,4,"1","0","0","Guizhou","Tuesday","1",1,0,"1","no","heard but do not know","never","never",0,0,655,0.619061833875582
2833,"1","1","3",0,4.44265125649032,3.46573590279973,0,"county seat",1,1,4,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","never","heard but do not know","never",8,0,1963,0.29
2826,"5","5","5",0,4.65396035015752,3.73766961828337,0,"county seat",0,1,6,"1","0","0","Guangxi","Friday","1",1,1,"1","yes and agree","never","never","never",10,1,4440,1.8960524742174
1606,"1","4","7",0,4.24849524204936,3.66356164612965,1,"city",0,0,4,"0","0","0","Guizhou","Saturday","0",1,5,"1","yes and agree","heard but do not know","never","never",30,1,1260,0.29
2331,"4","4","4",0,4.46590811865458,3.80666248977032,1,"county seat",0,1,3,"1","1","1","Gansu","Saturday","0",0,0,"1","yes and agree","heard and know","heard and know","never",0,0,2718,0.29
2954,"4","4","4",0,4.8283137373023,3.95124371858143,0,"rural",0,1,6,"1","1","0","Guangxi","Monday","1",0,0,"1","yes but disagree","heard but do not know","never","never",2,0,4954,1.04906162482667
3311,"5","6","6",0,4.70048036579242,4.02535169073515,0,"city",1,0,4,"0","1","0","Guangxi","Thursday","0",1,0,"1","no","heard but do not know","never","heard but do not know",0,0,1067,0.29
3011,"2","2","2",0,4.33073334028633,3.89182029811063,0,"city",1,1,6,"0","0","0","Guangxi","Wednesday","0",1,0,"1","yes but disagree","heard but do not know","never","never",10,0,893,0.29
1901,"2","2","2",0,4.58496747867057,3.17805383034795,0,"county seat",0,0,4,"0","0","0","Guizhou","Tuesday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",20,0,1486,0.590180185840672
3291,"2","2","2",0,3.80666248977032,3.87120101090789,0,"county seat",1,1,6,"1","0","0","Guangxi","Thursday","1",1,3,"1","no","never","never","never",0,1,3375,1.13848773754802
2233,"1","1","1",0,4.71849887129509,3.09104245335832,0,"county seat",1,0,4,"0","1","0","Guizhou","Friday","0",0,5,"1","yes but disagree","heard but do not know","heard but do not know","never",0,1,1468,0.538035190623942
3043,"6","6","6",1,4.49980967033027,4.02535169073515,0,"city",0,1,5,"0","1","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","never","never","never",0,0,2265,0.373637043351498
1882,"2","2","2",0,4.60517018598809,3.52636052461616,1,"city",0,0,3,"0","1","0","Gansu","Tuesday","1",0,0,"1","no","never","never","never",14,0,1300,0.372673552734844
2984,"1","2","1",0,4.60517018598809,3.43398720448515,0,"city",0,0,4,"0","0","0","Guangxi","Tuesday","1",1,0,"1","yes but disagree","heard but do not know","never","never",25,0,713,0.426155297891374
2116,"2","1","1",1,5.19295685089021,3.73766961828337,0,"rural",1,1,3,"0","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",0,0,1604,1.42596287593831
1563,"4","4","4",0,4.74493212836325,3.25809653802148,0,"county seat",0,0,4,"0","1","0","Guangxi","Saturday","1",0,1,"1","yes and agree","heard and know","heard but do not know","heard but do not know",0,1,3828,0.536869282371849
1900,"3","3","7",0,3.91202300542815,3.55534806148941,0,"city",0,1,3,"1","0","0","Gansu","Tuesday","1",1,0,"1","no","never","never","never",12,0,2667,0.29
3092,"5","7","5",1,4.70048036579242,3.58351893845611,1,"city",1,1,4,"1","1","0","Guangxi","Wednesday","0",0,3,"1","yes and agree","heard but do not know","heard but do not know","never",2,1,4128,0.29
2186,"5","5","4",1,4.49980967033027,3.43398720448515,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",1,0,1768,0.29
2959,"4","4","2",0,4.8283137373023,3.8286413964891,0,"rural",1,1,6,"1","0","0","Guangxi","Monday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,4464,0.29
168,"6","6","6",0,5.99146454710798,3.36729582998647,1,"rural",1,1,5,"1","1","0","Guizhou","Saturday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,3200,0.364090486507244
3305,"7","7","7",1,5.39362754635236,4.02535169073515,0,"rural",1,1,3,"1","0","0","Guangxi","Thursday","0",1,7,"0","yes and agree","heard and know","heard and know","heard and know",0,1,1071,0.707536494715993
1495,"7","7","7",0,4.47733681447821,3.49650756146648,0,"city",0,1,2,"1","0","0","Gansu","Saturday","0",0,0,"1","yes and agree","heard and know","never","never",0,0,3713,3.03318577615052
2936,"1","1","1",0,4.60517018598809,3.3322045101752,0,"county seat",1,1,4,"1","0","0","Guangxi","Monday","0",1,2,"1","yes and agree","heard but do not know","never","never",0,1,3000,0.408207026552079
1535,"7","2","7",0,4.54329478227,3.36729582998647,0,"city",1,1,4,"1","0","0","Guizhou","Saturday","0",1,0,"1","yes and agree","never","never","never",20,0,4000,0.390352736240351
1664,"6","7","2",0,5.7037824746562,3.43398720448515,0,"rural",1,1,3,"1","0","0","Guizhou","Sunday","1",1,0,"1","no","never","never","never",0,0,1013,2.52083913158406
2519,"1","1","1",0,4.65396035015752,4.23410650459726,0,"county seat",0,1,1,"1","1","0","Gansu","Tuesday","1",1,0,"0","no","never","never","never",0,0,2310,5.37427233002338
1100,"7","6","4",0,5.7037824746562,3.36729582998647,0,"rural",0,1,3,"0","0","0","Guizhou","Sunday","1",1,0,"1","yes but disagree","heard but do not know","never","never",0,0,1105,3.44569813808334
2245,"2","2","2",0,4.70048036579242,3.36729582998647,0,"county seat",1,1,4,"1","0","1","Guizhou","Friday","0",0,6,"1","yes but disagree","heard but do not know","heard but do not know","never",0,1,1700,0.390352736240351
3118,"7","7","1",0,4.96284463025991,3.76120011569356,1,"city",1,0,4,"1","0","0","Guangxi","Thursday","1",1,4,"1","no","heard but do not know","heard but do not know","heard but do not know",4,1,3518,0.29
3049,"7","7","7",1,4.60517018598809,3.63758615972639,0,"city",1,1,5,"1","0","0","Guangxi","Wednesday","0",0,2,"1","yes and agree","heard and know","never","never",2,1,2700,0.29
2932,"5","5","5",0,4.38202663467388,4.11087386417331,0,"rural",0,1,5,"0","1","1","Guangxi","Monday","0",1,0,"1","no","never","never","never",2,0,3209,0.672525383451568
3431,"7","1","2",0,4.81218435537242,3.66356164612965,0,"county seat",0,1,4,"1","1","0","Guangxi","Saturday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1200,0.29
1931,"2","3","1",0,4.57471097850338,3.25809653802148,1,"county seat",0,0,4,"0","0","0","Guizhou","Tuesday","1",0,0,"1","yes but disagree","heard but do not know","heard but do not know","heard but do not know",0,0,1800,0.536869282371849
2942,"4","4","4",0,4.78749174278205,3.95124371858143,0,"rural",0,1,5,"0","0","1","Guangxi","Monday","0",1,0,"1","no","never","never","never",2,0,2740,1.04906162482667
3298,"4","4","4",0,3.80666248977032,3.80666248977032,0,"county seat",1,1,6,"1","0","0","Guangxi","Thursday","0",1,0,"1","no","never","never","never",0,0,2527,1.32587761056342
2889,"4","1","1",0,4.52720864451838,3.63758615972639,0,"county seat",0,1,2,"1","0","0","Guangxi","Sunday","1",0,1,"1","no","heard but do not know","heard but do not know","heard but do not know",0,1,2400,0.873674535534688
